material_id,property_name,value,unit,temperature_C,pH,method,source_id,data_quality,confidence_score,notes
POL_EUDRAGIT_RS,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_RS,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_RS,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_RS,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_EUDRAGIT_RS,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
POL_EUDRAGIT_RS,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
POL_EUDRAGIT_RL,avg_MW,150000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_EUDRAGIT_RL,Tg_C,60,°C,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,handbook,0.48,
POL_EUDRAGIT_RL,formal_charge,1,e,,,,S007_EXCIPIENTS_HANDBOOK,curated,0.75,
POL_EUDRAGIT_RL,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_RL,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_RL,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_RL,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_EUDRAGIT_RL,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
POL_EUDRAGIT_RL,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
POL_EUDRAGIT_L100,avg_MW,135000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_EUDRAGIT_L100,Tg_C,110,°C,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,handbook,0.48,
POL_EUDRAGIT_L100,pKa,6,,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,literature,0.48,
POL_EUDRAGIT_L100,formal_charge,-1,e,,,,S007_EXCIPIENTS_HANDBOOK,curated,0.75,
POL_EUDRAGIT_L100,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_L100,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_L100,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_L100,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_EUDRAGIT_L100,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
POL_EUDRAGIT_S100,avg_MW,135000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_EUDRAGIT_S100,Tg_C,160,°C,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,handbook,0.48,
POL_EUDRAGIT_S100,pKa,7,,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,literature,0.48,
POL_EUDRAGIT_S100,formal_charge,-1,e,,,,S007_EXCIPIENTS_HANDBOOK,curated,0.75,
POL_EUDRAGIT_S100,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_S100,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_S100,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_S100,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_EUDRAGIT_S100,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
POL_EUDRAGIT_E_PO,avg_MW,47000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_EUDRAGIT_E_PO,Tg_C,48,°C,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,handbook,0.48,
POL_EUDRAGIT_E_PO,pKa,6,,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,literature,0.48,
POL_EUDRAGIT_E_PO,formal_charge,1,e,,,,S007_EXCIPIENTS_HANDBOOK,curated,0.75,
POL_EUDRAGIT_E_PO,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_E_PO,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_E_PO,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_EUDRAGIT_E_PO,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_EUDRAGIT_E_PO,charge_inducer,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived: nonzero formal charge
POL_EUDRAGIT_E_PO,cationic,1.0,,,,derived,S000_USER_SPEC,curated,0.6,derived from charge_type
POL_GELATIN,avg_MW,50000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_GELATIN,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_GELATIN,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_GELATIN,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_GELATIN,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_ALBUMIN_POLYMER_GRADE,avg_MW,66500,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_ALBUMIN_POLYMER_GRADE,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_ALBUMIN_POLYMER_GRADE,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_ALBUMIN_POLYMER_GRADE,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_ALBUMIN_POLYMER_GRADE,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_CASEIN,avg_MW,24000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_CASEIN,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_CASEIN,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_CASEIN,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_CASEIN,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_ZEIN,avg_MW,25000,g/mol,,,grade-dependent,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.45,
POL_ZEIN,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_ZEIN,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_ZEIN,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_ZEIN,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_PEG_400_POLYMER_GRADE,avg_MW,44,g/mol,,,,S007_EXCIPIENTS_HANDBOOK,handbook,0.65,
POL_PEG_400_POLYMER_GRADE,Tg_C,-60,°C,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,handbook,0.48,
POL_PEG_400_POLYMER_GRADE,Tm_C,4,°C,,,grade/substitution dependent,S007_EXCIPIENTS_HANDBOOK,handbook,0.48,
POL_PEG_400_POLYMER_GRADE,formal_charge,0,e,,,,S007_EXCIPIENTS_HANDBOOK,curated,0.75,
POL_PEG_400_POLYMER_GRADE,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_PEG_400_POLYMER_GRADE,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_PEG_400_POLYMER_GRADE,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.35,Provisional HSP for screening; replace with experimental/literature value before model lock.
POL_PEG_400_POLYMER_GRADE,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.35,Screening radius only unless experimentally determined.
POL_PEG_400_POLYMER_GRADE,molar_volume_cm3_mol,36.67,cm3/mol,,,repeat-unit MW / assumed density,S012_CALCULATED,estimated,0.35,
SEED_API002,MW,516.4,,,,,pubchem,literature,0.7,
SEED_API002,logP,-0.5,,,,,pubchem,literature,0.7,
SEED_API002,water_solubility_mg_ml,50,,,,,pubchem,literature,0.7,
SEED_API002,acid_base,acid,,,,,pubchem,literature,0.7,
SEED_API002,pKa,1.9,,,,,pubchem,literature,0.7,
SEED_API002,BCS_class,3,,,,,pubchem,literature,0.7,
SEED_API002,delta_D,17.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API002,delta_P,12.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API002,delta_H,16.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API002,hsp_radius,10.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API002,molar_volume_cm3_mol,330,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API008,MW,434.5,,,,,pubchem,literature,0.72,
SEED_API008,logP,2.53,,,,,pubchem,literature,0.72,
SEED_API008,water_solubility_mg_ml,0.021,,,,,pubchem,literature,0.72,
SEED_API008,melting_point_C,292,,,,,pubchem,literature,0.72,
SEED_API008,acid_base,neutral,,,,,pubchem,literature,0.72,
SEED_API008,BCS_class,2,,,,,pubchem,literature,0.72,
SEED_API008,delta_D,17.9,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API008,delta_P,8.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API008,delta_H,9.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API008,hsp_radius,8.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API008,molar_volume_cm3_mol,350,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API017,MW,351.4,,,,,pubchem,literature,0.72,
SEED_API017,logP,3.43,,,,,pubchem,literature,0.72,
SEED_API017,water_solubility_mg_ml,0.012,,,,,pubchem,literature,0.72,
SEED_API017,melting_point_C,254,,,,,pubchem,literature,0.72,
SEED_API017,acid_base,acid,,,,,pubchem,literature,0.72,
SEED_API017,pKa,4.08,,,,,pubchem,literature,0.72,
SEED_API017,BCS_class,2,,,,,pubchem,literature,0.72,
SEED_API017,delta_D,19.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API017,delta_P,9.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API017,delta_H,9.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API017,hsp_radius,8.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API017,molar_volume_cm3_mol,250,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API023,MW,306.27,,,,,pubchem,literature,0.75,
SEED_API023,logP,0.5,,,,,pubchem,literature,0.75,
SEED_API023,water_solubility_mg_ml,5.0,,,,,pubchem,literature,0.75,
SEED_API023,acid_base,base,,,,,pubchem,literature,0.75,
SEED_API023,pKa,2.0,,,,,pubchem,literature,0.75,
SEED_API023,BCS_class,1,,,,,pubchem,literature,0.75,
SEED_API023,delta_D,17.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API023,delta_P,10.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API023,delta_H,9.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API023,hsp_radius,9.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API023,molar_volume_cm3_mol,220,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API024,MW,331.34,,,,,pubchem,literature,0.72,
SEED_API024,logP,0.28,,,,,pubchem,literature,0.72,
SEED_API024,water_solubility_mg_ml,0.03,,,,,pubchem,literature,0.72,
SEED_API024,acid_base,amphoteric,,,,,pubchem,literature,0.72,
SEED_API024,pKa,6.1,,,,,pubchem,literature,0.72,
SEED_API024,BCS_class,4,,,,,pubchem,literature,0.72,
SEED_API024,delta_D,18.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API024,delta_P,10.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API024,delta_H,11.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API024,hsp_radius,9.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API024,molar_volume_cm3_mol,240,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API031,MW,234.34,,,,,pubchem,literature,0.78,
SEED_API031,logP,2.44,,,,,pubchem,literature,0.78,
SEED_API031,water_solubility_mg_ml,4.1,,,,,pubchem,literature,0.78,
SEED_API031,acid_base,base,,,,,pubchem,literature,0.78,
SEED_API031,pKa,8.0,,,,,pubchem,literature,0.78,
SEED_API031,BCS_class,1,,,,,pubchem,literature,0.78,
SEED_API031,delta_D,17.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API031,delta_P,5.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API031,delta_H,6.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API031,hsp_radius,8.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API031,molar_volume_cm3_mol,230,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_API032,MW,5808,,,,,estimated,literature,0.3,
SEED_API032,acid_base,amphoteric,,,,,estimated,literature,0.3,
SEED_API032,delta_D,18.0,,,,model/analogy,estimated,estimated,0.3,Heuristic estimate; verify in lab
SEED_API032,delta_P,14.0,,,,model/analogy,estimated,estimated,0.3,Heuristic estimate; verify in lab
SEED_API032,delta_H,20.0,,,,model/analogy,estimated,estimated,0.3,Heuristic estimate; verify in lab
SEED_API032,hsp_radius,12.0,,,,model/analogy,estimated,estimated,0.3,Heuristic estimate; verify in lab
SEED_SUR017,MW,357.0,,,,,hpe,literature,0.7,
SEED_SUR017,HLB,4.9,,,,,hpe,literature,0.7,
SEED_SUR017,tail_carbons,18,,,,,hpe,literature,0.7,
SEED_SUR017,tail_unsaturation,1,,,,,hpe,literature,0.7,
SEED_SUR017,n_tails,1,,,,,hpe,literature,0.7,
SEED_SUR017,formal_charge,0,,,,,hpe,literature,0.7,
SEED_SUR017,vesicle_anchor,1,,,,,hpe,literature,0.7,
SEED_SUR017,headgroup_area_nm2,0.46,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SUR017,molar_volume_cm3_mol,360,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SUR026,MW,118000.0,,,,,hpe,literature,0.62,
SEED_SUR026,HLB,14.0,,,,,hpe,literature,0.62,
SEED_SUR026,tail_carbons,0,,,,,hpe,literature,0.62,
SEED_SUR026,tail_unsaturation,0,,,,,hpe,literature,0.62,
SEED_SUR026,n_tails,0,,,,,hpe,literature,0.62,
SEED_SUR026,formal_charge,0,,,,,hpe,literature,0.62,
SEED_SUR026,headgroup_area_nm2,3.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SUR026,molar_volume_cm3_mol,90000,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_STE005,MW,412.69,,,,,pubchem,literature,0.63,
SEED_STE005,melting_point_C,170,,,,,pubchem,literature,0.63,
SEED_STE005,formal_charge,0,,,,,pubchem,literature,0.63,
SEED_STE005,vesicle_anchor,1,,,,,pubchem,literature,0.63,
SEED_STE005,headgroup_area_nm2,0.4,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_STE005,molar_volume_cm3_mol,410,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_BIL007,MW,414.55,,,,,pubchem,literature,0.66,
SEED_BIL007,HLB,18.0,,,,,pubchem,literature,0.66,
SEED_BIL007,formal_charge,-1,,,,,pubchem,literature,0.66,
SEED_BIL007,charge_inducer,1,,,,,pubchem,literature,0.66,
SEED_BIL007,edge_activator,1,,,,,pubchem,literature,0.66,
SEED_BIL007,tail_carbons,0,,,,,pubchem,literature,0.66,
SEED_BIL007,n_tails,0,,,,,pubchem,literature,0.66,
SEED_BIL007,headgroup_area_nm2,0.9,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_BIL007,molar_volume_cm3_mol,352.3675,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_BIL007,CMC_mM,5.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_FA006,MW,280.45,,,,,hpe,literature,0.78,
SEED_FA006,melting_point_C,-5,,,,,hpe,literature,0.78,
SEED_FA006,tail_carbons,18,,,,,hpe,literature,0.78,
SEED_FA006,tail_unsaturation,2,,,,,hpe,literature,0.78,
SEED_FA006,formal_charge,0,,,,,hpe,literature,0.78,
SEED_FA006,delta_D,16.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_FA006,delta_P,2.8,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_FA006,delta_H,6.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_FA006,molar_volume_cm3_mol,320,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL007,MW,677.0,,,,,hpe,literature,0.6,
SEED_SL007,melting_point_C,64,,,,,hpe,literature,0.6,
SEED_SL007,tail_carbons,26,,,,,hpe,literature,0.6,
SEED_SL007,tail_unsaturation,0,,,,,hpe,literature,0.6,
SEED_SL007,formal_charge,0,,,,,hpe,literature,0.6,
SEED_SL007,delta_D,16.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL007,delta_P,3.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL007,delta_H,6.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL007,molar_volume_cm3_mol,744.7,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL008,MW,700.0,,,,,hpe,literature,0.6,
SEED_SL008,melting_point_C,83,,,,,hpe,literature,0.6,
SEED_SL008,tail_carbons,28,,,,,hpe,literature,0.6,
SEED_SL008,tail_unsaturation,0,,,,,hpe,literature,0.6,
SEED_SL008,formal_charge,0,,,,,hpe,literature,0.6,
SEED_SL008,delta_D,16.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL008,delta_P,3.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL008,delta_H,6.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SL008,molar_volume_cm3_mol,770.0000000000001,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL006,MW,410.72,,,,,supplier,literature,0.7,
SEED_OIL006,formal_charge,0,,,,,supplier,literature,0.7,
SEED_OIL006,delta_D,16.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL006,delta_P,1.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL006,delta_H,2.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL006,molar_volume_cm3_mol,520,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL006,density_g_ml,0.86,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL007,MW,422.81,,,,,supplier,literature,0.7,
SEED_OIL007,formal_charge,0,,,,,supplier,literature,0.7,
SEED_OIL007,delta_D,15.9,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL007,delta_P,0.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL007,delta_H,1.5,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL007,molar_volume_cm3_mol,530,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_OIL007,density_g_ml,0.81,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL016,MW,86.18,,,,,ich_q3c,literature,0.75,
SEED_SOL016,density_g_ml,0.655,,,,,ich_q3c,literature,0.75,
SEED_SOL016,boiling_point_C,69,,,,,ich_q3c,literature,0.75,
SEED_SOL016,water_miscibility,0.0,,,,,ich_q3c,literature,0.75,
SEED_SOL016,polarity_index,0.1,,,,,ich_q3c,literature,0.75,
SEED_SOL016,ICH_class,2,,,,,ich_q3c,literature,0.75,
SEED_SOL016,PDE_mg_day,2.9,,,,,ich_q3c,literature,0.75,
SEED_SOL016,delta_D,14.9,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL016,delta_P,0.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL016,delta_H,0.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL016,molar_volume_cm3_mol,131.57251908396947,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL017,MW,100.2,,,,,ich_q3c,literature,0.75,
SEED_SOL017,density_g_ml,0.684,,,,,ich_q3c,literature,0.75,
SEED_SOL017,boiling_point_C,98,,,,,ich_q3c,literature,0.75,
SEED_SOL017,water_miscibility,0.0,,,,,ich_q3c,literature,0.75,
SEED_SOL017,polarity_index,0.1,,,,,ich_q3c,literature,0.75,
SEED_SOL017,ICH_class,3,,,,,ich_q3c,literature,0.75,
SEED_SOL017,PDE_mg_day,50,,,,,ich_q3c,literature,0.75,
SEED_SOL017,delta_D,15.3,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL017,delta_P,0.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL017,delta_H,0.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL017,molar_volume_cm3_mol,146.49122807017542,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL018,MW,92.14,,,,,ich_q3c,literature,0.75,
SEED_SOL018,density_g_ml,0.867,,,,,ich_q3c,literature,0.75,
SEED_SOL018,boiling_point_C,111,,,,,ich_q3c,literature,0.75,
SEED_SOL018,water_miscibility,0.0,,,,,ich_q3c,literature,0.75,
SEED_SOL018,polarity_index,2.4,,,,,ich_q3c,literature,0.75,
SEED_SOL018,ICH_class,2,,,,,ich_q3c,literature,0.75,
SEED_SOL018,PDE_mg_day,8.9,,,,,ich_q3c,literature,0.75,
SEED_SOL018,delta_D,18.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL018,delta_P,1.4,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL018,delta_H,2.0,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL018,molar_volume_cm3_mol,106.27450980392157,,,,model/analogy,estimated,estimated,0.4,Heuristic estimate; verify in lab
SEED_SOL019,MW,72.11,,,,,ich_q3c,literature,0.75,
SEED_SOL019,density_g_ml,0.889,,,,,ich_q3c,literature,0.75,
